"","class","reference","method","size","set","precision","recall","f1","accuracy"
"524","B cell","PBMC10x","SingleR",1500,12,0.913159908186687,0.89501312335958,0.903995455406173,0.89501312335958
"525","B cell","PBMC10x","SingleR",1500,13,0.916474210931486,0.892763404574428,0.904463437796771,0.892763404574428
"526","B cell","PBMC10x","SingleR",1500,14,0.908120472741136,0.893138357705287,0.900567107750473,0.893138357705287
"527","B cell","PBMC10x","SingleR",1500,15,0.914526638558835,0.894638170228721,0.904473085670963,0.894638170228721
"528","B cell","PBMC10x","SingleR",1500,16,0.910026686999619,0.89501312335958,0.902457466918715,0.89501312335958
"529","B cell","PBMC10x","SingleR",1500,17,0.911978568694987,0.893513310836145,0.902651515151515,0.893513310836145
"530","B cell","PBMC10x","SingleR",1500,18,0.915195702225633,0.894263217097863,0.904608382325052,0.894263217097863
"531","B cell","PBMC10x","SingleR",1500,19,0.914877300613497,0.894638170228721,0.904644549763033,0.894638170228721
"532","B cell","PBMC10x","SingleR",1500,2,0.914044512663085,0.893138357705287,0.903470510146027,0.893138357705287
"533","B cell","PBMC10x","SingleR",1500,20,0.913674560733384,0.896887889013873,0.905203405865658,0.896887889013873
"534","B cell","PBMC10x","SingleR",1500,3,0.915130568356375,0.893513310836145,0.90419275279833,0.893513310836145
"535","B cell","PBMC10x","SingleR",1500,4,0.913726993865031,0.893513310836145,0.903507109004739,0.893513310836145
"536","B cell","PBMC10x","SingleR",1500,5,0.918045402077722,0.894638170228721,0.906190657045196,0.894638170228721
"537","B cell","PBMC10x","SingleR",1500,6,0.912361270570226,0.893888263967004,0.903030303030303,0.893888263967004
"538","B cell","PBMC10x","SingleR",1500,7,0.911213164944508,0.892763404574428,0.901893939393939,0.892763404574428
"539","B cell","PBMC10x","SingleR",1500,8,0.917950693374422,0.893513310836145,0.90556716701501,0.893513310836145
"540","B cell","PBMC10x","SingleR",1500,9,0.911595866819747,0.893138357705287,0.902272727272727,0.893138357705287
"541","B cell","PBMC10x","SingleR",2000,1,0.906047926968429,0.893138357705287,0.899546827794562,0.893138357705287
"542","B cell","PBMC10x","SingleR",2000,10,0.909541984732824,0.893513310836145,0.90145640249669,0.893513310836145
"543","B cell","PBMC10x","SingleR",2000,11,0.907809523809524,0.893513310836145,0.900604686318972,0.893513310836145
"544","B cell","PBMC10x","SingleR",2000,12,0.907357987037743,0.89238845144357,0.899810964083176,0.89238845144357
"545","B cell","PBMC10x","SingleR",2000,13,0.911382734912147,0.894638170228721,0.902932828760643,0.894638170228721
"546","B cell","PBMC10x","SingleR",2000,14,0.91100076394194,0.894263217097863,0.902554399243141,0.894263217097863
"547","B cell","PBMC10x","SingleR",2000,15,0.916121585225087,0.892763404574428,0.904291682491455,0.892763404574428
"548","B cell","PBMC10x","SingleR",2000,16,0.934277843368752,0.890138732658418,0.911674347158218,0.890138732658418
"549","B cell","PBMC10x","SingleR",2000,17,0.912394797245601,0.894263217097863,0.903238023101685,0.894263217097863
"550","B cell","PBMC10x","SingleR",2000,18,0.907047619047619,0.892763404574428,0.899848828420257,0.892763404574428
"551","B cell","PBMC10x","SingleR",2000,19,0.912045889101338,0.894263217097863,0.903067020068156,0.894263217097863
"552","B cell","PBMC10x","SingleR",2000,2,0.91131498470948,0.893888263967004,0.902517508991104,0.893888263967004
"553","B cell","PBMC10x","SingleR",2000,20,0.907189045264359,0.894263217097863,0.900679758308157,0.894263217097863
"554","B cell","PBMC10x","SingleR",2000,3,0.908536585365854,0.893888263967004,0.901152901152901,0.893888263967004
"555","B cell","PBMC10x","SingleR",2000,4,0.912012241775057,0.893888263967004,0.902859306949441,0.893888263967004
"556","B cell","PBMC10x","SingleR",2000,5,0.909333333333333,0.89501312335958,0.902116402116402,0.89501312335958
"557","B cell","PBMC10x","SingleR",2000,6,0.913409961685824,0.893888263967004,0.903543680121281,0.893888263967004
"558","B cell","PBMC10x","SingleR",2000,7,0.908743795341733,0.89238845144357,0.900491865304578,0.89238845144357
"559","B cell","PBMC10x","SingleR",2000,8,0.911382734912147,0.894638170228721,0.902932828760643,0.894638170228721
"560","B cell","PBMC10x","SingleR",2000,9,0.911697247706422,0.894263217097863,0.902896081771721,0.894263217097863
"561","B cell","PBMC10x","SingleR",250,1,0.909964412811388,0.958755155605549,0.933722840971335,0.958755155605549
"562","B cell","PBMC10x","SingleR",250,10,0.930971512052593,0.95575553055868,0.943200740055504,0.95575553055868
"563","B cell","PBMC10x","SingleR",250,11,0.897435897435897,0.958005249343832,0.926731955023576,0.958005249343832
"564","B cell","PBMC10x","SingleR",250,12,0.93662490788504,0.95313085864267,0.944805798178777,0.95313085864267
"565","B cell","PBMC10x","SingleR",250,13,0.921801801801802,0.959130108736408,0.940095553105476,0.959130108736408
"566","B cell","PBMC10x","SingleR",250,14,0.917322834645669,0.961004874390701,0.938655923823476,0.961004874390701
"567","B cell","PBMC10x","SingleR",250,15,0.922463768115942,0.954630671166104,0.938271604938272,0.954630671166104
"568","B cell","PBMC10x","SingleR",250,16,0.935519528371408,0.952005999250094,0.94369076379855,0.952005999250094
"569","B cell","PBMC10x","SingleR",250,17,0.928858080992339,0.954630671166104,0.941568047337278,0.954630671166104
"570","B cell","PBMC10x","SingleR",250,18,0.930870519385516,0.954255718035246,0.942418070727643,0.954255718035246
"571","B cell","PBMC10x","SingleR",250,19,0.933017837641063,0.961004874390701,0.946804580716661,0.961004874390701
"572","B cell","PBMC10x","SingleR",250,2,0.917053986414015,0.961754780652418,0.93887262079063,0.961754780652418
"573","B cell","PBMC10x","SingleR",250,20,0.933116413593637,0.967754030746157,0.950119639241671,0.967754030746157
"574","B cell","PBMC10x","SingleR",250,3,0.906695156695157,0.954630671166104,0.930045662100457,0.954630671166104
"575","B cell","PBMC10x","SingleR",250,4,0.934830633284242,0.952005999250094,0.943340144900613,0.952005999250094
"576","B cell","PBMC10x","SingleR",250,5,0.931918008784773,0.954630671166104,0.943137618077422,0.954630671166104
"577","B cell","PBMC10x","SingleR",250,6,0.906985032074127,0.954255718035246,0.930020098666179,0.954255718035246
"578","B cell","PBMC10x","SingleR",250,7,0.905348346235046,0.964754405699288,0.934107823561445,0.964754405699288
"579","B cell","PBMC10x","SingleR",250,8,0.906836698547644,0.959880014998125,0.932604735883424,0.959880014998125
"580","B cell","PBMC10x","SingleR",250,9,0.920910075839653,0.956130483689539,0.938189845474614,0.956130483689539
"581","B cell","PBMC10x","SingleR",3000,1,0.913859111791731,0.89501312335958,0.904337942792196,0.89501312335958
"582","B cell","PBMC10x","SingleR",3000,10,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"583","B cell","PBMC10x","SingleR",3000,11,0.914877300613497,0.894638170228721,0.904644549763033,0.894638170228721
"584","B cell","PBMC10x","SingleR",3000,12,0.913859111791731,0.89501312335958,0.904337942792196,0.89501312335958
"585","B cell","PBMC10x","SingleR",3000,13,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"586","B cell","PBMC10x","SingleR",3000,14,0.914909927175163,0.89501312335958,0.904852160727824,0.89501312335958
"587","B cell","PBMC10x","SingleR",3000,15,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"588","B cell","PBMC10x","SingleR",3000,16,0.914176245210728,0.894638170228721,0.904301686564336,0.894638170228721
"589","B cell","PBMC10x","SingleR",3000,17,0.915579432079816,0.894638170228721,0.904987673051394,0.894638170228721
"590","B cell","PBMC10x","SingleR",3000,18,0.91455938697318,0.89501312335958,0.904680689785863,0.89501312335958
"591","B cell","PBMC10x","SingleR",3000,19,0.913859111791731,0.89501312335958,0.904337942792196,0.89501312335958
"592","B cell","PBMC10x","SingleR",3000,2,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"593","B cell","PBMC10x","SingleR",3000,20,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"594","B cell","PBMC10x","SingleR",3000,3,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"595","B cell","PBMC10x","SingleR",3000,4,0.913859111791731,0.89501312335958,0.904337942792196,0.89501312335958
"596","B cell","PBMC10x","SingleR",3000,5,0.914461066359801,0.893888263967004,0.904057641259006,0.893888263967004
"597","B cell","PBMC10x","SingleR",3000,6,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"598","B cell","PBMC10x","SingleR",3000,7,0.91455938697318,0.89501312335958,0.904680689785863,0.89501312335958
"599","B cell","PBMC10x","SingleR",3000,8,0.91455938697318,0.89501312335958,0.904680689785863,0.89501312335958
"600","B cell","PBMC10x","SingleR",3000,9,0.914209115281501,0.89501312335958,0.904509283819629,0.89501312335958
"601","B cell","PBMC10x","SingleR",38,1,0.943280346820809,0.979002624671916,0.960809567617295,0.979002624671916
"602","B cell","PBMC10x","SingleR",38,10,0.961738484398217,0.970753655793026,0.966225041985445,0.970753655793026
"603","B cell","PBMC10x","SingleR",38,11,0.959237097980553,0.961754780652418,0.960494289458903,0.961754780652418
"604","B cell","PBMC10x","SingleR",38,12,0.95933734939759,0.955380577427822,0.957354875070449,0.955380577427822
"605","B cell","PBMC10x","SingleR",38,13,0.948469006721434,0.952380952380952,0.950420954162769,0.952380952380952
"606","B cell","PBMC10x","SingleR",38,14,0.947251936554777,0.962879640044994,0.955001859427296,0.962879640044994
"607","B cell","PBMC10x","SingleR",38,15,0.942762186115214,0.957255343082115,0.949953488372093,0.957255343082115
"608","B cell","PBMC10x","SingleR",38,16,0.963074604370761,0.958380202474691,0.960721668859237,0.958380202474691
"609","B cell","PBMC10x","SingleR",38,17,0.92108069676502,0.971503562054743,0.945620437956204,0.971503562054743
"610","B cell","PBMC10x","SingleR",38,18,0.950621799561083,0.974503187101612,0.962414367709683,0.974503187101612
"611","B cell","PBMC10x","SingleR",38,19,0.962375507192918,0.978252718410199,0.970249163257717,0.978252718410199
"612","B cell","PBMC10x","SingleR",38,2,0.931457431457431,0.968128983877015,0.949439235153521,0.968128983877015
"613","B cell","PBMC10x","SingleR",38,20,0.939238653001464,0.962129733783277,0.950546397481015,0.962129733783277
"614","B cell","PBMC10x","SingleR",38,3,0.958254269449715,0.946756655418073,0.952470765748774,0.946756655418073
"615","B cell","PBMC10x","SingleR",38,4,0.939317773788151,0.980877390326209,0.95964783565664,0.980877390326209
"616","B cell","PBMC10x","SingleR",38,5,0.948565039135296,0.954255718035246,0.951401869158878,0.954255718035246
"617","B cell","PBMC10x","SingleR",38,6,0.924750356633381,0.97225346831646,0.947907146773899,0.97225346831646
